10200 0.25
2 3230 test4794
2 6517 test4795
2 920 test4796
2 6222 test4797
2 5916 test4798
2 8005 test4799
1 
2 4526 test4800
2 7135 test4801
2 6745 test4802
2 8138 test4803
2 421 test4804
2 1702 test4805
2 3513 test4806
2 9016 test4807
2 4974 test4808
2 3943 test4809
2 5232 test4810
2 5431 test4811
2 1159 test4812
2 9647 test4813
2 7437 test4814
2 3024 test4815
2 6193 test4816
2 2961 test4817
2 2647 test4818
2 4722 test4819
2 9308 test4820
2 8379 test4821
2 6099 test4822
2 2817 test4823
2 8225 test4824
2 9895 test4825
2 4895 test4826
2 8350 test4827
2 92 test4828
2 8525 test4829
2 1454 test4830
2 369 test4831
2 6740 test4832
2 2278 test4833
2 7329 test4834
2 9922 test4835
2 3240 test4836
2 2475 test4837
2 9454 test4838
2 2360 test4839
2 5351 test4840
2 7804 test4841
2 4607 test4842
2 6089 test4843
2 4044 test4844
2 6108 test4845
2 8617 test4846
2 5328 test4847
2 325 test4848
2 8298 test4849
1 
2 4695 test4850
2 2332 test4851
2 5294 test4852
2 3627 test4853
2 6131 test4854
2 1349 test4855
2 8847 test4856
2 5746 test4857
2 6993 test4858
2 4249 test4859
2 3870 test4860
2 5153 test4861
2 2792 test4862
2 6725 test4863
2 7682 test4864
2 4489 test4865
2 3918 test4866
2 5887 test4867
2 8246 test4868
2 7822 test4869
2 3679 test4870
2 5472 test4871
2 9574 test4872
2 102 test4873
2 4681 test4874
2 9231 test4875
2 7530 test4876
2 4864 test4877
2 4326 test4878
2 3560 test4879
2 6508 test4880
2 9873 test4881
2 119 test4882
2 28 test4883
2 7622 test4884
2 3913 test4885
2 410 test4886
2 5570 test4887
2 8893 test4888
2 9684 test4889
2 7944 test4890
2 1691 test4891
2 4100 test4892
2 3805 test4893
2 5742 test4894
2 5811 test4895
2 1007 test4896
2 237 test4897
2 5845 test4898
2 1539 test4899
1 
2 1733 test4900
2 6481 test4901
2 2848 test4902
2 2100 test4903
2 2736 test4904
2 537 test4905
2 530 test4906
2 2894 test4907
2 5685 test4908
2 5133 test4909
2 7977 test4910
2 126 test4911
2 6458 test4912
2 1690 test4913
2 5051 test4914
2 9494 test4915
2 1721 test4916
2 2266 test4917
2 219 test4918
2 478 test4919
2 768 test4920
2 9378 test4921
2 7816 test4922
2 4616 test4923
2 6321 test4924
2 5445 test4925
2 659 test4926
2 4897 test4927
2 7677 test4928
2 2421 test4929
2 394 test4930
2 916 test4931
2 5320 test4932
2 1385 test4933
2 8662 test4934
2 9384 test4935
2 4889 test4936
2 1850 test4937
2 925 test4938
2 3914 test4939
2 6177 test4940
2 3656 test4941
2 3509 test4942
2 1301 test4943
2 3637 test4944
2 650 test4945
2 4310 test4946
2 4877 test4947
2 3401 test4948
2 8035 test4949
1 
2 8459 test4950
2 44 test4951
2 3947 test4952
2 7023 test4953
2 8309 test4954
2 3908 test4955
2 3034 test4956
2 5612 test4957
2 7851 test4958
2 9875 test4959
2 3313 test4960
2 7798 test4961
2 6177 test4962
2 1892 test4963
2 355 test4964
2 9131 test4965
2 1604 test4966
2 7297 test4967
2 6148 test4968
2 5309 test4969
2 7664 test4970
2 454 test4971
2 8210 test4972
2 6565 test4973
2 2670 test4974
2 1170 test4975
2 4239 test4976
2 757 test4977
2 8174 test4978
2 9767 test4979
2 2988 test4980
2 5526 test4981
2 8492 test4982
2 5392 test4983
2 6899 test4984
2 5760 test4985
2 5874 test4986
2 5666 test4987
2 881 test4988
2 7848 test4989
2 7658 test4990
2 8363 test4991
2 7150 test4992
2 5315 test4993
2 6110 test4994
2 9335 test4995
2 3386 test4996
2 7961 test4997
2 7454 test4998
2 5474 test4999
1 
2 8118 test5000
2 8917 test5001
2 7181 test5002
2 6200 test5003
2 4349 test5004
2 889 test5005
2 585 test5006
2 7463 test5007
2 589 test5008
2 5502 test5009
2 7893 test5010
2 214 test5011
2 3189 test5012
2 8681 test5013
2 2085 test5014
2 4927 test5015
2 572 test5016
2 9592 test5017
2 2757 test5018
2 7591 test5019
2 5339 test5020
2 2252 test5021
2 3253 test5022
2 4815 test5023
2 8217 test5024
2 4353 test5025
2 6405 test5026
2 5347 test5027
2 3842 test5028
2 9049 test5029
2 1225 test5030
2 9391 test5031
2 5907 test5032
2 3687 test5033
2 6410 test5034
2 5074 test5035
2 5476 test5036
2 8198 test5037
2 9545 test5038
2 3146 test5039
2 9954 test5040
2 2954 test5041
2 2736 test5042
2 8463 test5043
2 9272 test5044
2 638 test5045
2 3783 test5046
2 124 test5047
2 8233 test5048
2 2540 test5049
1 
2 4944 test5050
2 8567 test5051
2 7693 test5052
2 6156 test5053
2 944 test5054
2 8498 test5055
2 3126 test5056
2 1172 test5057
2 2458 test5058
2 7338 test5059
2 1150 test5060
2 1693 test5061
2 4809 test5062
2 9469 test5063
2 5646 test5064
2 2758 test5065
2 7273 test5066
2 2217 test5067
2 5997 test5068
2 6946 test5069
2 4739 test5070
2 2735 test5071
2 6835 test5072
2 8076 test5073
2 9300 test5074
2 22 test5075
2 2169 test5076
2 7451 test5077
2 8168 test5078
2 3403 test5079
2 3232 test5080
2 8464 test5081
2 5080 test5082
2 8118 test5083
2 6682 test5084
2 748 test5085
2 1310 test5086
2 4425 test5087
2 1896 test5088
2 6207 test5089
2 6160 test5090
2 5905 test5091
2 6641 test5092
2 7227 test5093
2 8273 test5094
2 3983 test5095
2 6252 test5096
2 3047 test5097
2 7312 test5098
2 1840 test5099
1 
2 3931 test5100
2 6943 test5101
2 2794 test5102
2 5992 test5103
2 548 test5104
2 7753 test5105
2 6803 test5106
2 4142 test5107
2 1052 test5108
2 4802 test5109
2 9900 test5110
2 5185 test5111
2 2162 test5112
2 119 test5113
2 9713 test5114
2 2840 test5115
2 7030 test5116
2 8992 test5117
2 1491 test5118
2 934 test5119
2 5524 test5120
2 2278 test5121
2 4701 test5122
2 3372 test5123
2 4897 test5124
2 5077 test5125
2 4997 test5126
2 4905 test5127
2 5745 test5128
2 7037 test5129
2 2465 test5130
2 4045 test5131
2 9490 test5132
2 8066 test5133
2 6722 test5134
2 139 test5135
2 7224 test5136
2 340 test5137
2 3026 test5138
2 2236 test5139
2 7078 test5140
2 4409 test5141
2 2854 test5142
2 3968 test5143
2 550 test5144
2 9013 test5145
2 5152 test5146
2 1632 test5147
2 8997 test5148
2 2204 test5149
1 
2 5603 test5150
2 4559 test5151
2 5102 test5152
2 3646 test5153
2 4435 test5154
2 7535 test5155
2 9057 test5156
2 8481 test5157
2 9513 test5158
2 8495 test5159
2 4512 test5160
2 7101 test5161
2 7873 test5162
2 5810 test5163
2 310 test5164
2 1920 test5165
2 6512 test5166
2 4027 test5167
2 756 test5168
2 9682 test5169
2 3397 test5170
2 3220 test5171
2 5658 test5172
2 4370 test5173
2 9482 test5174
2 2895 test5175
2 2046 test5176
2 719 test5177
2 1175 test5178
2 739 test5179
2 5627 test5180
2 7924 test5181
2 1715 test5182
2 728 test5183
2 5513 test5184
2 2331 test5185
2 8952 test5186
2 5949 test5187
2 9093 test5188
2 6818 test5189
2 4594 test5190
2 2470 test5191
2 7726 test5192
2 9962 test5193
2 2724 test5194
2 2708 test5195
2 7051 test5196
2 427 test5197
2 6936 test5198
2 1517 test5199
1 
2 860 test5200
2 9190 test5201
2 7072 test5202
2 6922 test5203
2 843 test5204
2 6371 test5205
2 2909 test5206
2 9327 test5207
2 271 test5208
2 9225 test5209
2 9835 test5210
2 9349 test5211
2 3981 test5212
2 4556 test5213
2 1543 test5214
2 8227 test5215
2 9738 test5216
2 6224 test5217
2 7614 test5218
2 7436 test5219
2 6882 test5220
2 1243 test5221
2 9284 test5222
2 6977 test5223
2 4702 test5224
2 7337 test5225
2 8398 test5226
2 8567 test5227
2 3766 test5228
2 5753 test5229
2 3708 test5230
2 2483 test5231
2 7379 test5232
2 3093 test5233
2 3462 test5234
2 770 test5235
2 1887 test5236
2 5071 test5237
2 8178 test5238
2 3622 test5239
2 6748 test5240
2 9446 test5241
2 6575 test5242
2 538 test5243
2 157 test5244
2 136 test5245
2 5762 test5246
2 2902 test5247
2 8549 test5248
2 3521 test5249
1 
2 6538 test5250
2 8590 test5251
2 3290 test5252
2 5186 test5253
2 8882 test5254
2 3092 test5255
2 6470 test5256
2 4829 test5257
2 1730 test5258
2 7487 test5259
2 4170 test5260
2 6893 test5261
2 1586 test5262
2 3027 test5263
2 6302 test5264
2 8562 test5265
2 349 test5266
2 1711 test5267
2 6377 test5268
2 7993 test5269
2 2718 test5270
2 3622 test5271
2 7962 test5272
2 2427 test5273
2 1977 test5274
2 1829 test5275
2 3025 test5276
2 572 test5277
2 6632 test5278
2 7124 test5279
2 5533 test5280
2 8947 test5281
2 48 test5282
2 7384 test5283
2 3827 test5284
2 3546 test5285
2 3168 test5286
2 3236 test5287
2 1223 test5288
2 7131 test5289
2 9686 test5290
2 3935 test5291
2 795 test5292
2 5018 test5293
2 8798 test5294
2 353 test5295
2 8241 test5296
2 9730 test5297
2 551 test5298
2 4247 test5299
1 
2 1086 test5300
2 311 test5301
2 4196 test5302
2 6582 test5303
2 2973 test5304
2 3291 test5305
2 3932 test5306
2 972 test5307
2 4444 test5308
2 7420 test5309
2 4350 test5310
2 257 test5311
2 2791 test5312
2 890 test5313
2 4564 test5314
2 2973 test5315
2 5488 test5316
2 4054 test5317
2 1987 test5318
2 4644 test5319
2 6104 test5320
2 1350 test5321
2 8205 test5322
2 5196 test5323
2 2749 test5324
2 2790 test5325
2 2595 test5326
2 8047 test5327
2 7807 test5328
2 1512 test5329
2 1130 test5330
2 9100 test5331
2 3040 test5332
2 6476 test5333
2 7464 test5334
2 3159 test5335
2 1096 test5336
2 4586 test5337
2 443 test5338
2 3345 test5339
2 4418 test5340
2 6076 test5341
2 6247 test5342
2 3954 test5343
2 8439 test5344
2 2089 test5345
2 2026 test5346
2 5042 test5347
2 6629 test5348
2 3692 test5349
1 
2 2718 test5350
2 4760 test5351
2 7931 test5352
2 6771 test5353
2 1642 test5354
2 2714 test5355
2 6484 test5356
2 4180 test5357
2 4789 test5358
2 8611 test5359
2 989 test5360
2 7209 test5361
2 6552 test5362
2 706 test5363
2 9125 test5364
2 4988 test5365
2 6191 test5366
2 4255 test5367
2 5680 test5368
2 8606 test5369
2 1100 test5370
2 2696 test5371
2 3000 test5372
2 8912 test5373
2 4183 test5374
2 3034 test5375
2 7488 test5376
2 2181 test5377
2 4806 test5378
2 2188 test5379
2 7222 test5380
2 9967 test5381
2 2405 test5382
2 9556 test5383
2 949 test5384
2 8966 test5385
2 851 test5386
2 1325 test5387
2 8692 test5388
2 7319 test5389
2 6521 test5390
2 1792 test5391
2 5055 test5392
2 505 test5393
2 6278 test5394
2 8175 test5395
2 6847 test5396
2 4475 test5397
2 6412 test5398
2 8161 test5399
1 
2 5929 test5400
2 8056 test5401
2 4577 test5402
2 7975 test5403
2 6864 test5404
2 4365 test5405
2 3027 test5406
2 3901 test5407
2 3591 test5408
2 145 test5409
2 8524 test5410
2 1725 test5411
2 9303 test5412
2 899 test5413
2 5421 test5414
2 2141 test5415
2 7305 test5416
2 2226 test5417
2 2794 test5418
2 4680 test5419
2 5858 test5420
2 8805 test5421
2 2194 test5422
2 8538 test5423
2 3880 test5424
2 7467 test5425
2 3609 test5426
2 5877 test5427
2 2820 test5428
2 1148 test5429
2 1939 test5430
2 8657 test5431
2 9542 test5432
2 5583 test5433
2 8463 test5434
2 9968 test5435
2 2767 test5436
2 21 test5437
2 3678 test5438
2 2192 test5439
2 5104 test5440
2 4018 test5441
2 7039 test5442
2 1113 test5443
2 2397 test5444
2 8108 test5445
2 4841 test5446
2 1462 test5447
2 9133 test5448
2 939 test5449
1 
2 1508 test5450
2 9376 test5451
2 9584 test5452
2 209 test5453
2 7108 test5454
2 1446 test5455
2 6621 test5456
2 7667 test5457
2 579 test5458
2 9273 test5459
2 519 test5460
2 2981 test5461
2 4393 test5462
2 5316 test5463
2 6108 test5464
2 7045 test5465
2 5115 test5466
2 1209 test5467
2 3914 test5468
2 7069 test5469
2 7181 test5470
2 4310 test5471
2 7422 test5472
2 1579 test5473
2 7237 test5474
2 9174 test5475
2 74 test5476
2 4014 test5477
2 3006 test5478
2 4003 test5479
2 1346 test5480
2 103 test5481
2 2485 test5482
2 5274 test5483
2 7764 test5484
2 4975 test5485
2 6148 test5486
2 951 test5487
2 50 test5488
2 2471 test5489
2 729 test5490
2 5087 test5491
2 9277 test5492
2 793 test5493
2 5218 test5494
2 5693 test5495
2 8479 test5496
2 1070 test5497
2 2535 test5498
2 2164 test5499
1 
2 4836 test5500
2 6985 test5501
2 8787 test5502
2 1843 test5503
2 1526 test5504
2 5345 test5505
2 1520 test5506
2 6902 test5507
2 548 test5508
2 7549 test5509
2 9439 test5510
2 6521 test5511
2 5359 test5512
2 3959 test5513
2 9217 test5514
2 1943 test5515
2 7745 test5516
2 6706 test5517
2 4277 test5518
2 5313 test5519
2 5178 test5520
2 7848 test5521
2 4143 test5522
2 3883 test5523
2 8216 test5524
2 4172 test5525
2 4080 test5526
2 1360 test5527
2 7730 test5528
2 1295 test5529
2 6824 test5530
2 1509 test5531
2 7553 test5532
2 2286 test5533
2 1349 test5534
2 1627 test5535
2 7852 test5536
2 3256 test5537
2 4566 test5538
2 5502 test5539
2 7454 test5540
2 8573 test5541
2 7008 test5542
2 6363 test5543
2 678 test5544
2 945 test5545
2 460 test5546
2 3886 test5547
2 8987 test5548
2 8784 test5549
1 
2 9036 test5550
2 7161 test5551
2 2826 test5552
2 8140 test5553
2 6712 test5554
2 1456 test5555
2 2237 test5556
2 658 test5557
2 9130 test5558
2 7841 test5559
2 6106 test5560
2 1355 test5561
2 3170 test5562
2 9042 test5563
2 7061 test5564
2 5870 test5565
2 2310 test5566
2 5171 test5567
2 9075 test5568
2 9075 test5569
2 5081 test5570
2 5778 test5571
2 6556 test5572
2 6338 test5573
2 6390 test5574
2 8237 test5575
2 1884 test5576
2 2297 test5577
2 7898 test5578
2 2817 test5579
2 7846 test5580
2 1596 test5581
2 8492 test5582
2 8417 test5583
2 2789 test5584
2 2455 test5585
2 3562 test5586
2 4643 test5587
2 5649 test5588
2 1647 test5589
2 9297 test5590
2 3797 test5591
2 714 test5592
2 7975 test5593
2 7592 test5594
2 2797 test5595
2 4453 test5596
2 2671 test5597
2 1786 test5598
2 2782 test5599
1 
2 1872 test5600
2 6598 test5601
2 8174 test5602
2 149 test5603
2 5346 test5604
2 8288 test5605
2 6069 test5606
2 3027 test5607
2 1860 test5608
2 610 test5609
2 9935 test5610
2 8726 test5611
2 9959 test5612
2 9466 test5613
2 7546 test5614
2 6384 test5615
2 5473 test5616
2 124 test5617
2 5752 test5618
2 5816 test5619
2 4199 test5620
2 2375 test5621
2 2923 test5622
2 1279 test5623
2 8984 test5624
2 9511 test5625
2 6288 test5626
2 5035 test5627
2 4899 test5628
2 7059 test5629
2 5190 test5630
2 3280 test5631
2 8534 test5632
2 4646 test5633
2 9081 test5634
2 7101 test5635
2 6677 test5636
2 7627 test5637
2 1455 test5638
2 5074 test5639
2 275 test5640
2 5585 test5641
2 2239 test5642
2 2591 test5643
2 8272 test5644
2 4126 test5645
2 3337 test5646
2 8071 test5647
2 8879 test5648
2 7984 test5649
1 
2 4789 test5650
2 4499 test5651
2 5699 test5652
2 7806 test5653
2 4652 test5654
2 5363 test5655
2 8390 test5656
2 7182 test5657
2 1133 test5658
2 9728 test5659
2 6789 test5660
2 9040 test5661
2 5997 test5662
2 3133 test5663
2 266 test5664
2 2902 test5665
2 5742 test5666
2 1644 test5667
2 2711 test5668
2 5687 test5669
2 2378 test5670
2 6781 test5671
2 8317 test5672
2 7145 test5673
2 1709 test5674
2 576 test5675
2 9751 test5676
2 3420 test5677
2 7117 test5678
2 9467 test5679
2 6438 test5680
2 358 test5681
2 3127 test5682
2 2264 test5683
2 937 test5684
2 5305 test5685
2 2550 test5686
2 3910 test5687
2 8888 test5688
2 4464 test5689
2 2914 test5690
2 8096 test5691
2 5854 test5692
2 7016 test5693
2 4947 test5694
2 6586 test5695
2 336 test5696
2 4204 test5697
2 5441 test5698
2 6583 test5699
1 
2 5486 test5700
2 2120 test5701
2 2394 test5702
2 6280 test5703
2 565 test5704
2 6559 test5705
2 7199 test5706
2 1647 test5707
2 4079 test5708
2 7496 test5709
2 5355 test5710
2 5761 test5711
2 1816 test5712
2 5331 test5713
2 8816 test5714
2 5690 test5715
2 3053 test5716
2 1322 test5717
2 1488 test5718
2 4811 test5719
2 2451 test5720
2 3762 test5721
2 3301 test5722
2 3758 test5723
2 7617 test5724
2 6641 test5725
2 1149 test5726
2 9674 test5727
2 4316 test5728
2 9433 test5729
2 4758 test5730
2 9794 test5731
2 6029 test5732
2 9074 test5733
2 7282 test5734
2 7015 test5735
2 8528 test5736
2 4934 test5737
2 6359 test5738
2 5838 test5739
2 1852 test5740
2 9158 test5741
2 8118 test5742
2 1773 test5743
2 106 test5744
2 8314 test5745
2 8981 test5746
2 5310 test5747
2 8148 test5748
2 6758 test5749
1 
2 9435 test5750
2 9846 test5751
2 3291 test5752
2 4760 test5753
2 6424 test5754
2 4047 test5755
2 8485 test5756
2 9069 test5757
2 3263 test5758
2 6305 test5759
2 5713 test5760
2 6979 test5761
2 7361 test5762
2 8528 test5763
2 1032 test5764
2 2249 test5765
2 4550 test5766
2 9439 test5767
2 4018 test5768
2 7955 test5769
2 1130 test5770
2 3122 test5771
2 4770 test5772
2 1962 test5773
2 6690 test5774
2 4545 test5775
2 9647 test5776
2 9200 test5777
2 26 test5778
2 728 test5779
2 5296 test5780
2 3633 test5781
2 5693 test5782
2 2251 test5783
2 2612 test5784
2 2885 test5785
2 4736 test5786
2 9303 test5787
2 5275 test5788
2 578 test5789
2 3531 test5790
2 2564 test5791
2 1396 test5792
2 2094 test5793
2 1333 test5794
2 9863 test5795
2 3491 test5796
2 7698 test5797
2 9419 test5798
2 4627 test5799
1 
2 2430 test5800
2 6106 test5801
2 2876 test5802
2 9407 test5803
2 8149 test5804
2 2216 test5805
2 2116 test5806
2 6835 test5807
2 5629 test5808
2 1273 test5809
2 2195 test5810
2 7260 test5811
2 5095 test5812
2 7599 test5813
2 2730 test5814
2 1967 test5815
2 3105 test5816
2 3102 test5817
2 3409 test5818
2 6314 test5819
2 1384 test5820
2 9826 test5821
2 9064 test5822
2 502 test5823
2 1464 test5824
2 9997 test5825
2 824 test5826
2 9929 test5827
2 3603 test5828
2 4687 test5829
2 3572 test5830
2 9063 test5831
2 8570 test5832
2 3021 test5833
2 5346 test5834
2 4889 test5835
2 5434 test5836
2 9796 test5837
2 1216 test5838
2 998 test5839
2 3509 test5840
2 184 test5841
2 9108 test5842
2 1453 test5843
2 5724 test5844
2 4597 test5845
2 3717 test5846
2 821 test5847
2 3383 test5848
2 7334 test5849
1 
2 8191 test5850
2 6220 test5851
2 8817 test5852
2 2963 test5853
2 9735 test5854
2 155 test5855
2 9858 test5856
2 9701 test5857
2 2636 test5858
2 6587 test5859
2 106 test5860
2 5125 test5861
2 3094 test5862
2 3232 test5863
2 1431 test5864
2 147 test5865
2 9982 test5866
2 1299 test5867
2 9364 test5868
2 8275 test5869
2 5288 test5870
2 4718 test5871
2 5854 test5872
2 1857 test5873
2 4225 test5874
2 4481 test5875
2 1187 test5876
2 8757 test5877
2 850 test5878
2 7281 test5879
2 7689 test5880
2 3697 test5881
2 9102 test5882
2 3856 test5883
2 7657 test5884
2 3544 test5885
2 5102 test5886
2 9160 test5887
2 4822 test5888
2 4281 test5889
2 2550 test5890
2 880 test5891
2 1758 test5892
2 936 test5893
2 7412 test5894
2 7729 test5895
2 3420 test5896
2 2350 test5897
2 1764 test5898
2 1634 test5899
1 
2 1750 test5900
2 6567 test5901
2 5347 test5902
2 9840 test5903
2 5594 test5904
2 1401 test5905
2 1470 test5906
2 5354 test5907
2 2608 test5908
2 804 test5909
2 1254 test5910
2 7496 test5911
2 3660 test5912
2 5717 test5913
2 2050 test5914
2 4139 test5915
2 596 test5916
2 4756 test5917
2 9697 test5918
2 3295 test5919
2 4696 test5920
2 5646 test5921
2 2123 test5922
2 8286 test5923
2 6546 test5924
2 7997 test5925
2 6482 test5926
2 8590 test5927
2 9339 test5928
2 8898 test5929
2 4698 test5930
2 5946 test5931
2 1670 test5932
2 4485 test5933
2 6514 test5934
2 5743 test5935
2 1630 test5936
2 9188 test5937
2 1023 test5938
2 1068 test5939
2 4280 test5940
2 2295 test5941
2 5556 test5942
2 8605 test5943
2 9012 test5944
2 516 test5945
2 2767 test5946
2 4609 test5947
2 5718 test5948
2 8477 test5949
1 
2 6514 test5950
2 4758 test5951
2 4507 test5952
2 4679 test5953
2 621 test5954
2 5095 test5955
2 6570 test5956
2 2486 test5957
2 3573 test5958
2 140 test5959
2 6296 test5960
2 7156 test5961
2 8771 test5962
2 3263 test5963
2 2136 test5964
2 4273 test5965
2 1531 test5966
2 6767 test5967
2 9917 test5968
2 2405 test5969
2 87 test5970
2 5629 test5971
2 7485 test5972
2 5760 test5973
2 1088 test5974
2 3876 test5975
2 3573 test5976
2 9826 test5977
2 8537 test5978
2 9478 test5979
2 5283 test5980
2 3798 test5981
2 648 test5982
2 8529 test5983
2 5060 test5984
2 1417 test5985
2 7441 test5986
2 944 test5987
2 1482 test5988
2 7577 test5989
2 5344 test5990
2 6237 test5991
2 4200 test5992
2 6232 test5993
2 3731 test5994
2 8757 test5995
2 2606 test5996
2 9824 test5997
2 7202 test5998
2 1476 test5999
1 
2 7964 test6000
2 3776 test6001
2 1532 test6002
2 2479 test6003
2 6245 test6004
2 4341 test6005
2 8015 test6006
2 1745 test6007
2 3890 test6008
2 3620 test6009
2 6835 test6010
2 5245 test6011
2 4655 test6012
2 3203 test6013
2 1108 test6014
2 2818 test6015
2 7414 test6016
2 6951 test6017
2 6955 test6018
2 253 test6019
2 9478 test6020
2 1464 test6021
2 9288 test6022
2 1623 test6023
2 7167 test6024
2 641 test6025
2 3517 test6026
2 559 test6027
2 8093 test6028
2 4452 test6029
2 1705 test6030
2 9491 test6031
2 9279 test6032
2 1290 test6033
2 6688 test6034
2 5688 test6035
2 6243 test6036
2 7320 test6037
2 6308 test6038
2 585 test6039
2 8592 test6040
2 1021 test6041
2 3 test6042
2 4299 test6043
2 2511 test6044
2 232 test6045
2 1036 test6046
2 5039 test6047
2 2694 test6048
2 6310 test6049
1 
2 2894 test6050
2 3201 test6051
2 1314 test6052
2 8569 test6053
2 4944 test6054
2 1790 test6055
2 1057 test6056
2 3924 test6057
2 215 test6058
2 9122 test6059
2 458 test6060
2 1890 test6061
2 6615 test6062
2 1231 test6063
2 2041 test6064
2 6855 test6065
2 1432 test6066
2 6426 test6067
2 6747 test6068
2 9742 test6069
2 5652 test6070
2 8063 test6071
2 6322 test6072
2 1138 test6073
2 8587 test6074
2 4548 test6075
2 501 test6076
2 8313 test6077
2 4212 test6078
2 5243 test6079
2 4328 test6080
2 8473 test6081
2 6112 test6082
2 7633 test6083
2 7411 test6084
2 5726 test6085
2 588 test6086
2 6596 test6087
2 2737 test6088
2 3092 test6089
2 5011 test6090
2 1762 test6091
2 5480 test6092
2 5839 test6093
2 2605 test6094
2 5100 test6095
2 5151 test6096
2 4074 test6097
2 6425 test6098
2 1849 test6099
1 
2 8289 test6100
2 6044 test6101
2 9026 test6102
2 8119 test6103
2 9965 test6104
2 2118 test6105
2 7072 test6106
2 3388 test6107
2 3127 test6108
2 2841 test6109
2 9950 test6110
2 9803 test6111
2 4927 test6112
2 69 test6113
2 5524 test6114
2 2258 test6115
2 7980 test6116
2 6957 test6117
2 4641 test6118
2 4047 test6119
2 4660 test6120
2 5862 test6121
2 2326 test6122
2 4211 test6123
2 4699 test6124
2 1789 test6125
2 2577 test6126
2 2175 test6127
2 2965 test6128
2 616 test6129
2 629 test6130
2 4683 test6131
2 1577 test6132
2 469 test6133
2 1795 test6134
2 3477 test6135
2 1557 test6136
2 3774 test6137
2 167 test6138
2 2295 test6139
2 4360 test6140
2 8206 test6141
2 7137 test6142
2 3505 test6143
2 7360 test6144
2 5390 test6145
2 6893 test6146
2 8885 test6147
2 7057 test6148
2 5928 test6149
1 
2 658 test6150
2 770 test6151
2 1982 test6152
2 5069 test6153
2 4 test6154
2 7352 test6155
2 8567 test6156
2 9298 test6157
2 2935 test6158
2 1979 test6159
2 1055 test6160
2 388 test6161
2 8993 test6162
2 8850 test6163
2 2168 test6164
2 6220 test6165
2 953 test6166
2 4830 test6167
2 2541 test6168
2 9246 test6169
2 2290 test6170
2 9400 test6171
2 12 test6172
2 3467 test6173
2 9214 test6174
2 4467 test6175
2 7631 test6176
2 9959 test6177
2 3985 test6178
2 3393 test6179
2 1446 test6180
2 1589 test6181
2 5284 test6182
2 6178 test6183
2 5938 test6184
2 3982 test6185
2 5505 test6186
2 2854 test6187
2 6256 test6188
2 6400 test6189
2 6866 test6190
2 2116 test6191
2 7952 test6192
2 5843 test6193
2 705 test6194
2 5811 test6195
2 7313 test6196
2 2087 test6197
2 5291 test6198
2 6501 test6199
1 
2 250 test6200
2 361 test6201
2 2214 test6202
2 8100 test6203
2 4968 test6204
2 148 test6205
2 1147 test6206
2 2053 test6207
2 9375 test6208
2 7844 test6209
2 2962 test6210
2 4649 test6211
2 7215 test6212
2 2438 test6213
2 4378 test6214
2 2385 test6215
2 3413 test6216
2 3388 test6217
2 3441 test6218
2 8450 test6219
2 3946 test6220
2 957 test6221
2 1318 test6222
2 6286 test6223
2 6028 test6224
2 1976 test6225
2 664 test6226
2 6130 test6227
2 5735 test6228
2 4280 test6229
2 5706 test6230
2 3247 test6231
2 9728 test6232
2 5555 test6233
2 8199 test6234
2 6351 test6235
2 9806 test6236
2 5165 test6237
2 3692 test6238
2 4089 test6239
2 6389 test6240
2 2395 test6241
2 5510 test6242
2 8640 test6243
2 1104 test6244
2 1137 test6245
2 1976 test6246
2 645 test6247
2 7354 test6248
2 7820 test6249
1 
2 6536 test6250
2 3053 test6251
2 3418 test6252
2 7787 test6253
2 6791 test6254
2 3326 test6255
2 1193 test6256
2 6680 test6257
2 7884 test6258
2 6083 test6259
2 5120 test6260
2 9397 test6261
2 7389 test6262
2 5422 test6263
2 5299 test6264
2 6082 test6265
2 8281 test6266
2 1181 test6267
2 5940 test6268
2 4106 test6269
2 5044 test6270
2 6965 test6271
2 549 test6272
2 4365 test6273
2 735 test6274
2 1387 test6275
2 7598 test6276
2 9641 test6277
2 259 test6278
2 706 test6279
2 551 test6280
2 721 test6281
2 634 test6282
2 8830 test6283
2 6418 test6284
2 2608 test6285
2 9883 test6286
2 5703 test6287
2 9833 test6288
2 6566 test6289
2 8992 test6290
2 1513 test6291
2 7119 test6292
2 8001 test6293
2 3909 test6294
2 9880 test6295
2 4902 test6296
2 6663 test6297
2 6463 test6298
2 5649 test6299
1 
2 2844 test6300
2 3984 test6301
2 743 test6302
2 1372 test6303
2 1282 test6304
2 4544 test6305
2 5666 test6306
2 3534 test6307
2 2796 test6308
2 1970 test6309
2 2350 test6310
2 9514 test6311
2 8494 test6312
2 8752 test6313
2 3947 test6314
2 5799 test6315
2 7576 test6316
2 4590 test6317
2 7827 test6318
2 9853 test6319
2 4576 test6320
2 7255 test6321
2 4071 test6322
2 2137 test6323
2 6297 test6324
2 2976 test6325
2 4120 test6326
2 1808 test6327
2 2285 test6328
2 4312 test6329
2 9471 test6330
2 4673 test6331
2 1100 test6332
2 2817 test6333
2 9 test6334
2 8354 test6335
2 5025 test6336
2 7160 test6337
2 3715 test6338
2 892 test6339
2 7597 test6340
2 5615 test6341
2 9646 test6342
2 6371 test6343
2 5603 test6344
2 5165 test6345
2 6830 test6346
2 6093 test6347
2 6607 test6348
2 8427 test6349
1 
2 3093 test6350
2 7733 test6351
2 4596 test6352
2 8191 test6353
2 6663 test6354
2 7559 test6355
