102000 0.0
2 655211 test90170
2 922695 test90171
2 873970 test90172
2 314059 test90173
2 21150 test90174
2 981039 test90175
2 493271 test90176
2 915659 test90177
2 608001 test90178
2 648640 test90179
2 794122 test90180
2 239963 test90181
2 574153 test90182
2 608042 test90183
2 368851 test90184
2 347270 test90185
2 782786 test90186
2 297629 test90187
2 386455 test90188
2 536894 test90189
2 28476 test90190
2 627364 test90191
2 498250 test90192
2 76753 test90193
2 878290 test90194
2 551852 test90195
2 503378 test90196
2 723259 test90197
2 492248 test90198
2 35555 test90199
1 
2 604922 test90200
2 2068 test90201
2 705824 test90202
2 976252 test90203
2 624591 test90204
2 744490 test90205
2 238185 test90206
2 433231 test90207
2 141211 test90208
2 697641 test90209
2 997733 test90210
2 866716 test90211
2 861499 test90212
2 306743 test90213
2 61606 test90214
2 18352 test90215
2 839711 test90216
2 130589 test90217
2 357668 test90218
2 355936 test90219
2 283934 test90220
2 181919 test90221
2 680685 test90222
2 64626 test90223
2 900532 test90224
2 745388 test90225
2 944234 test90226
2 55644 test90227
2 291097 test90228
2 222256 test90229
2 48841 test90230
2 465060 test90231
2 414590 test90232
2 768775 test90233
2 518668 test90234
2 314662 test90235
2 862759 test90236
2 362317 test90237
2 546094 test90238
2 670004 test90239
2 492127 test90240
2 794257 test90241
2 239341 test90242
2 302039 test90243
2 243677 test90244
2 83688 test90245
2 509561 test90246
2 115892 test90247
2 197554 test90248
2 516125 test90249
1 
2 390007 test90250
2 354634 test90251
2 777323 test90252
2 588870 test90253
2 366770 test90254
2 786200 test90255
2 741897 test90256
2 810098 test90257
2 582431 test90258
2 484572 test90259
2 581018 test90260
2 724670 test90261
2 893835 test90262
2 959349 test90263
2 966963 test90264
2 862663 test90265
2 713635 test90266
2 419050 test90267
2 384973 test90268
2 266041 test90269
2 714911 test90270
2 754755 test90271
2 855738 test90272
2 733894 test90273
2 553485 test90274
2 215317 test90275
2 412930 test90276
2 477235 test90277
2 33078 test90278
2 729500 test90279
2 416542 test90280
2 363084 test90281
2 284526 test90282
2 708224 test90283
2 901136 test90284
2 681272 test90285
2 713277 test90286
2 163322 test90287
2 874397 test90288
2 338279 test90289
2 512997 test90290
2 128592 test90291
2 456616 test90292
2 681063 test90293
2 247824 test90294
2 427068 test90295
2 164397 test90296
2 378006 test90297
2 291864 test90298
2 888427 test90299
1 
2 335702 test90300
2 867762 test90301
2 168242 test90302
2 50593 test90303
2 43645 test90304
2 643212 test90305
2 175160 test90306
2 471289 test90307
2 802175 test90308
2 894556 test90309
2 667921 test90310
2 659594 test90311
2 993977 test90312
2 162477 test90313
2 979071 test90314
2 826854 test90315
2 78562 test90316
2 200313 test90317
2 587076 test90318
2 163964 test90319
2 79813 test90320
2 400783 test90321
2 44786 test90322
2 178077 test90323
2 22105 test90324
2 19056 test90325
2 131982 test90326
2 354907 test90327
2 615102 test90328
2 123258 test90329
2 153952 test90330
2 184142 test90331
2 230551 test90332
2 43964 test90333
2 466970 test90334
2 103024 test90335
2 312446 test90336
2 382824 test90337
2 164898 test90338
2 198312 test90339
2 153064 test90340
2 222246 test90341
2 466750 test90342
2 835940 test90343
2 300311 test90344
2 119685 test90345
2 656795 test90346
2 961695 test90347
2 51382 test90348
2 522188 test90349
1 
2 350074 test90350
2 92482 test90351
2 629076 test90352
2 272175 test90353
2 427384 test90354
2 509286 test90355
2 393088 test90356
2 908189 test90357
2 451256 test90358
2 781880 test90359
2 40957 test90360
2 822390 test90361
2 634351 test90362
2 142454 test90363
2 617378 test90364
2 22170 test90365
2 348747 test90366
2 894038 test90367
2 487825 test90368
2 247581 test90369
2 831681 test90370
2 651525 test90371
2 973649 test90372
2 747414 test90373
2 812018 test90374
2 478476 test90375
2 738379 test90376
2 491799 test90377
2 796409 test90378
2 140303 test90379
2 613086 test90380
2 304247 test90381
2 958867 test90382
2 375344 test90383
2 762783 test90384
2 870282 test90385
2 587627 test90386
2 995280 test90387
2 733104 test90388
2 690930 test90389
2 361410 test90390
2 16758 test90391
2 430843 test90392
2 572751 test90393
2 179320 test90394
2 833544 test90395
2 378828 test90396
2 771090 test90397
2 32377 test90398
2 340213 test90399
1 
2 593225 test90400
2 260719 test90401
2 607495 test90402
2 505077 test90403
2 716622 test90404
2 50417 test90405
2 883615 test90406
2 806824 test90407
2 100841 test90408
2 85095 test90409
2 236875 test90410
2 97307 test90411
2 625391 test90412
2 87292 test90413
2 232900 test90414
2 625322 test90415
2 30841 test90416
2 340388 test90417
2 737729 test90418
2 763967 test90419
2 816254 test90420
2 303410 test90421
2 818336 test90422
2 356856 test90423
2 165006 test90424
2 235847 test90425
2 622832 test90426
2 286759 test90427
2 385385 test90428
2 734182 test90429
2 241497 test90430
2 227635 test90431
2 594106 test90432
2 221922 test90433
2 468200 test90434
2 733467 test90435
2 485363 test90436
2 905400 test90437
2 696059 test90438
2 138395 test90439
2 671430 test90440
2 523641 test90441
2 227333 test90442
2 647911 test90443
2 1469 test90444
2 693984 test90445
2 98367 test90446
2 980692 test90447
2 167670 test90448
2 682498 test90449
1 
2 498732 test90450
2 203606 test90451
2 570303 test90452
2 378659 test90453
2 443911 test90454
2 517284 test90455
2 983050 test90456
2 535588 test90457
2 56970 test90458
2 111352 test90459
2 208077 test90460
2 844698 test90461
2 911389 test90462
2 325426 test90463
2 614073 test90464
2 94523 test90465
2 969562 test90466
2 536412 test90467
2 493268 test90468
2 603442 test90469
2 257721 test90470
2 280456 test90471
2 589813 test90472
2 481810 test90473
2 393373 test90474
2 507670 test90475
2 874459 test90476
2 746918 test90477
2 33338 test90478
2 395858 test90479
2 793835 test90480
2 555943 test90481
2 797473 test90482
2 628026 test90483
2 662213 test90484
2 421319 test90485
2 155881 test90486
2 225053 test90487
2 243074 test90488
2 442282 test90489
2 300284 test90490
2 434398 test90491
2 149003 test90492
2 916852 test90493
2 451579 test90494
2 1496 test90495
2 750233 test90496
2 983101 test90497
2 698767 test90498
2 336475 test90499
1 
2 148996 test90500
2 734433 test90501
2 463117 test90502
2 532821 test90503
2 960266 test90504
2 400501 test90505
2 819333 test90506
2 718605 test90507
2 150943 test90508
2 302932 test90509
2 4967 test90510
2 952264 test90511
2 653227 test90512
2 708823 test90513
2 762515 test90514
2 140238 test90515
2 96869 test90516
2 534051 test90517
2 950780 test90518
2 392838 test90519
2 671626 test90520
2 525723 test90521
2 960631 test90522
2 217854 test90523
2 978681 test90524
2 89526 test90525
2 953190 test90526
2 500551 test90527
2 909486 test90528
2 548332 test90529
2 922875 test90530
2 238461 test90531
2 764185 test90532
2 6027 test90533
2 9131 test90534
2 598949 test90535
2 642202 test90536
2 585510 test90537
2 432498 test90538
2 874415 test90539
2 478620 test90540
2 221548 test90541
2 444412 test90542
2 120730 test90543
2 611275 test90544
2 970326 test90545
2 557111 test90546
2 24950 test90547
2 956339 test90548
2 280826 test90549
1 
2 130739 test90550
2 908549 test90551
2 855734 test90552
2 946877 test90553
2 95986 test90554
2 376443 test90555
2 762282 test90556
2 325990 test90557
2 403026 test90558
2 658917 test90559
2 309453 test90560
2 12237 test90561
2 554644 test90562
2 626982 test90563
2 854373 test90564
2 906866 test90565
2 527944 test90566
2 754844 test90567
2 882617 test90568
2 822313 test90569
2 954263 test90570
2 50144 test90571
2 402725 test90572
2 35187 test90573
2 811948 test90574
2 364204 test90575
2 835870 test90576
2 449641 test90577
2 47616 test90578
2 633816 test90579
2 857987 test90580
2 134609 test90581
2 68866 test90582
2 233469 test90583
2 193051 test90584
2 804179 test90585
2 535135 test90586
2 856442 test90587
2 523505 test90588
2 449797 test90589
2 613491 test90590
2 896085 test90591
2 287753 test90592
2 502563 test90593
2 897036 test90594
2 774841 test90595
2 258622 test90596
2 21338 test90597
2 194838 test90598
2 115677 test90599
1 
2 81337 test90600
2 758531 test90601
2 833065 test90602
2 498246 test90603
2 2064 test90604
2 684333 test90605
2 879660 test90606
2 371811 test90607
2 608505 test90608
2 330451 test90609
2 441636 test90610
2 505237 test90611
2 331113 test90612
2 480173 test90613
2 418525 test90614
2 870930 test90615
2 133133 test90616
2 896418 test90617
2 181875 test90618
2 998943 test90619
2 128164 test90620
2 138586 test90621
2 871805 test90622
2 544954 test90623
2 521207 test90624
2 85682 test90625
2 254167 test90626
2 458778 test90627
2 205174 test90628
2 25097 test90629
2 716235 test90630
2 421838 test90631
2 849137 test90632
2 966327 test90633
2 129820 test90634
2 983682 test90635
2 262831 test90636
2 754462 test90637
2 244590 test90638
2 51553 test90639
2 318126 test90640
2 224856 test90641
2 794325 test90642
2 42324 test90643
2 879736 test90644
2 266704 test90645
2 926584 test90646
2 741672 test90647
2 844127 test90648
2 160364 test90649
1 
2 495457 test90650
2 765901 test90651
2 194709 test90652
2 68520 test90653
2 886821 test90654
2 491514 test90655
2 357162 test90656
2 622270 test90657
2 124715 test90658
2 167790 test90659
2 130402 test90660
2 44673 test90661
2 727194 test90662
2 857298 test90663
2 329458 test90664
2 739786 test90665
2 352419 test90666
2 532603 test90667
2 284887 test90668
2 349001 test90669
2 788392 test90670
2 121611 test90671
2 732372 test90672
2 737341 test90673
2 451719 test90674
2 72566 test90675
2 734982 test90676
2 731902 test90677
2 141512 test90678
2 495138 test90679
2 236005 test90680
2 459575 test90681
2 601695 test90682
2 832424 test90683
2 969753 test90684
2 434866 test90685
2 677149 test90686
2 669560 test90687
2 169206 test90688
2 278796 test90689
2 7033 test90690
2 867865 test90691
2 640022 test90692
2 567047 test90693
2 889271 test90694
2 805645 test90695
2 714898 test90696
2 859646 test90697
2 791795 test90698
2 656530 test90699
1 
2 905693 test90700
2 307443 test90701
2 916492 test90702
2 74757 test90703
2 738940 test90704
2 620868 test90705
2 911280 test90706
2 318498 test90707
2 136998 test90708
2 128701 test90709
2 725439 test90710
2 596646 test90711
2 278388 test90712
2 727815 test90713
2 416798 test90714
2 574549 test90715
2 197828 test90716
2 204989 test90717
2 953115 test90718
2 348504 test90719
2 374064 test90720
2 378143 test90721
2 590520 test90722
2 261182 test90723
2 609126 test90724
2 615199 test90725
2 208534 test90726
2 703843 test90727
2 510948 test90728
2 903705 test90729
2 421504 test90730
2 571886 test90731
2 91283 test90732
2 281504 test90733
2 580240 test90734
2 675956 test90735
2 495165 test90736
2 528563 test90737
2 103105 test90738
2 331834 test90739
2 528491 test90740
2 719695 test90741
2 177427 test90742
2 899543 test90743
2 322079 test90744
2 914590 test90745
2 918229 test90746
2 792440 test90747
2 341674 test90748
2 616653 test90749
1 
2 374610 test90750
2 341630 test90751
2 211244 test90752
2 422395 test90753
2 624090 test90754
2 85378 test90755
2 908134 test90756
2 251597 test90757
2 825004 test90758
2 350008 test90759
2 576253 test90760
2 877406 test90761
2 4541 test90762
2 960433 test90763
2 97742 test90764
2 319956 test90765
2 176679 test90766
2 702266 test90767
2 596776 test90768
2 939278 test90769
2 539313 test90770
2 756834 test90771
2 408618 test90772
2 741497 test90773
2 742455 test90774
2 91353 test90775
2 100730 test90776
2 638146 test90777
2 10038 test90778
2 8948 test90779
2 411231 test90780
2 539558 test90781
2 851830 test90782
2 360269 test90783
2 27260 test90784
2 905700 test90785
2 269012 test90786
2 554440 test90787
2 816618 test90788
2 602388 test90789
2 54955 test90790
2 276208 test90791
2 844720 test90792
2 357394 test90793
2 574367 test90794
2 561535 test90795
2 694050 test90796
2 729746 test90797
2 165893 test90798
2 993916 test90799
1 
2 40403 test90800
2 162391 test90801
2 916786 test90802
2 606207 test90803
2 65784 test90804
2 924223 test90805
2 986335 test90806
2 43152 test90807
2 801626 test90808
2 320438 test90809
2 18870 test90810
2 340078 test90811
2 594103 test90812
2 82187 test90813
2 205563 test90814
2 837483 test90815
2 642742 test90816
2 881055 test90817
2 932634 test90818
2 708852 test90819
2 481286 test90820
2 307641 test90821
2 551817 test90822
2 58927 test90823
2 373202 test90824
2 438903 test90825
2 959641 test90826
2 952509 test90827
2 926498 test90828
2 445792 test90829
2 147743 test90830
2 551455 test90831
2 205265 test90832
2 967444 test90833
2 137145 test90834
2 931636 test90835
2 938087 test90836
2 726180 test90837
2 817983 test90838
2 902112 test90839
2 332947 test90840
2 964158 test90841
2 751752 test90842
2 6217 test90843
2 462022 test90844
2 898369 test90845
2 288598 test90846
2 61179 test90847
2 642350 test90848
2 702703 test90849
1 
2 299039 test90850
2 907372 test90851
2 709005 test90852
2 975936 test90853
2 7353 test90854
2 759961 test90855
2 489270 test90856
2 392339 test90857
2 134113 test90858
2 128078 test90859
2 428132 test90860
2 775168 test90861
2 139815 test90862
2 911365 test90863
2 210359 test90864
2 391113 test90865
2 649274 test90866
2 859686 test90867
2 499852 test90868
2 123694 test90869
2 112204 test90870
2 865261 test90871
2 12983 test90872
2 862687 test90873
2 570081 test90874
2 29738 test90875
2 593248 test90876
2 419020 test90877
2 81145 test90878
2 645921 test90879
2 427447 test90880
2 202329 test90881
2 193432 test90882
2 875217 test90883
2 189525 test90884
2 548653 test90885
2 102255 test90886
2 272274 test90887
2 395376 test90888
2 345706 test90889
2 355496 test90890
2 169815 test90891
2 982331 test90892
2 486455 test90893
2 249363 test90894
2 280340 test90895
2 741784 test90896
2 103608 test90897
2 372584 test90898
2 120441 test90899
1 
2 30523 test90900
2 887199 test90901
2 616312 test90902
2 467484 test90903
2 717468 test90904
2 82908 test90905
2 319733 test90906
2 762676 test90907
2 189208 test90908
2 750896 test90909
2 698330 test90910
2 150657 test90911
2 93477 test90912
2 811935 test90913
2 610744 test90914
2 181322 test90915
2 536880 test90916
2 250372 test90917
2 480671 test90918
2 214526 test90919
2 742293 test90920
2 839742 test90921
2 286117 test90922
2 329148 test90923
2 918842 test90924
2 371592 test90925
2 62806 test90926
2 686382 test90927
2 288265 test90928
2 403367 test90929
2 877432 test90930
2 457872 test90931
2 105864 test90932
2 59644 test90933
2 202553 test90934
2 648847 test90935
2 219926 test90936
2 233785 test90937
2 564791 test90938
2 960524 test90939
2 41668 test90940
2 369712 test90941
2 822636 test90942
2 362175 test90943
2 619149 test90944
2 251335 test90945
2 290549 test90946
2 886456 test90947
2 374964 test90948
2 834504 test90949
1 
2 974141 test90950
2 345025 test90951
2 691641 test90952
2 507029 test90953
2 713226 test90954
2 200352 test90955
2 862071 test90956
2 734649 test90957
2 527332 test90958
2 601145 test90959
2 330461 test90960
2 869273 test90961
2 531805 test90962
2 983887 test90963
2 455174 test90964
2 568329 test90965
2 724482 test90966
2 885227 test90967
2 22840 test90968
2 40507 test90969
2 95644 test90970
2 489877 test90971
2 108598 test90972
2 160146 test90973
2 146531 test90974
2 77311 test90975
2 782210 test90976
2 744084 test90977
2 743616 test90978
2 136770 test90979
2 110963 test90980
2 480446 test90981
2 333117 test90982
2 40704 test90983
2 562158 test90984
2 329458 test90985
2 54860 test90986
2 692648 test90987
2 344516 test90988
2 189580 test90989
2 935601 test90990
2 448279 test90991
2 873064 test90992
2 157522 test90993
2 585036 test90994
2 930460 test90995
2 409995 test90996
2 228361 test90997
2 833607 test90998
2 902036 test90999
1 
2 545366 test91000
2 786148 test91001
2 485976 test91002
2 549492 test91003
2 407875 test91004
2 184792 test91005
2 240051 test91006
2 354661 test91007
2 485145 test91008
2 569099 test91009
2 890192 test91010
2 960906 test91011
2 851074 test91012
2 953258 test91013
2 175188 test91014
2 648349 test91015
2 285194 test91016
2 732250 test91017
2 14431 test91018
2 739447 test91019
2 608950 test91020
2 933958 test91021
2 951601 test91022
2 648430 test91023
2 996095 test91024
2 325207 test91025
2 152377 test91026
2 796376 test91027
2 333290 test91028
2 108482 test91029
2 301884 test91030
2 680174 test91031
2 572933 test91032
2 42554 test91033
2 276958 test91034
2 688716 test91035
2 36031 test91036
2 152839 test91037
2 265041 test91038
2 690197 test91039
2 840165 test91040
2 853295 test91041
2 698967 test91042
2 849012 test91043
2 971381 test91044
2 996624 test91045
2 22645 test91046
2 515325 test91047
2 58401 test91048
2 805391 test91049
1 
2 635318 test91050
2 675889 test91051
2 21025 test91052
2 462507 test91053
2 706904 test91054
2 517537 test91055
2 330741 test91056
2 363947 test91057
2 38488 test91058
2 473833 test91059
2 640118 test91060
2 190390 test91061
2 304469 test91062
2 430622 test91063
2 743256 test91064
2 137921 test91065
2 693987 test91066
2 208514 test91067
2 923071 test91068
2 879330 test91069
2 277871 test91070
2 753588 test91071
2 984250 test91072
2 667204 test91073
2 372362 test91074
2 666149 test91075
2 798304 test91076
2 857523 test91077
2 491348 test91078
2 441604 test91079
2 292293 test91080
2 165399 test91081
2 758918 test91082
2 451644 test91083
2 958041 test91084
2 494974 test91085
2 487131 test91086
2 218131 test91087
2 423582 test91088
2 325650 test91089
2 108956 test91090
2 802355 test91091
2 766085 test91092
2 939498 test91093
2 888199 test91094
2 377606 test91095
2 712484 test91096
2 77115 test91097
2 572379 test91098
2 327162 test91099
1 
2 294101 test91100
2 796975 test91101
2 862467 test91102
2 244644 test91103
2 333357 test91104
2 649038 test91105
2 81564 test91106
2 863936 test91107
2 976919 test91108
2 109593 test91109
2 85285 test91110
2 615063 test91111
2 238669 test91112
2 591670 test91113
2 627970 test91114
2 995641 test91115
2 373554 test91116
2 89092 test91117
2 488813 test91118
2 596650 test91119
2 476303 test91120
2 560208 test91121
2 984378 test91122
2 422681 test91123
2 210921 test91124
2 652833 test91125
2 138692 test91126
2 994059 test91127
2 874107 test91128
2 584238 test91129
2 750201 test91130
2 375703 test91131
2 383382 test91132
2 393136 test91133
2 802752 test91134
2 375882 test91135
2 17617 test91136
2 742418 test91137
2 215170 test91138
2 444842 test91139
2 948846 test91140
2 222660 test91141
2 658780 test91142
2 164312 test91143
2 944586 test91144
2 237742 test91145
2 795231 test91146
2 285263 test91147
2 452608 test91148
2 451522 test91149
1 
2 584706 test91150
2 459273 test91151
2 653660 test91152
2 159786 test91153
2 118949 test91154
2 737856 test91155
2 980791 test91156
2 202017 test91157
2 729410 test91158
2 45649 test91159
2 725300 test91160
2 696029 test91161
2 702770 test91162
2 209021 test91163
2 208021 test91164
2 346538 test91165
2 569050 test91166
2 729930 test91167
2 723003 test91168
2 299026 test91169
2 661232 test91170
2 322823 test91171
2 118008 test91172
2 169336 test91173
2 484397 test91174
2 678444 test91175
2 790098 test91176
2 649861 test91177
2 112017 test91178
2 312735 test91179
2 746583 test91180
2 704953 test91181
2 290318 test91182
2 864595 test91183
2 217880 test91184
2 802467 test91185
2 881490 test91186
2 559819 test91187
2 851011 test91188
2 37036 test91189
2 103924 test91190
2 668861 test91191
2 335073 test91192
2 412109 test91193
2 611578 test91194
2 483153 test91195
2 790312 test91196
2 7393 test91197
2 425669 test91198
2 521032 test91199
1 
2 713982 test91200
2 713173 test91201
2 701018 test91202
2 273082 test91203
2 158667 test91204
2 6715 test91205
2 988493 test91206
2 631736 test91207
2 482361 test91208
2 909502 test91209
2 669260 test91210
2 43408 test91211
2 45835 test91212
2 582128 test91213
2 575365 test91214
2 789422 test91215
2 616855 test91216
2 580479 test91217
2 471925 test91218
2 477663 test91219
2 216801 test91220
2 166855 test91221
2 458382 test91222
2 126833 test91223
2 976214 test91224
2 830657 test91225
2 223940 test91226
2 893495 test91227
2 374306 test91228
2 609944 test91229
2 287029 test91230
2 67881 test91231
2 295342 test91232
2 650204 test91233
2 805363 test91234
2 441704 test91235
2 429561 test91236
2 913359 test91237
2 477999 test91238
2 69598 test91239
2 51730 test91240
2 386973 test91241
2 171267 test91242
2 852996 test91243
2 150191 test91244
2 526954 test91245
2 556315 test91246
2 360445 test91247
2 980525 test91248
2 31555 test91249
1 
2 840193 test91250
2 780576 test91251
2 862565 test91252
2 335414 test91253
2 69765 test91254
2 181011 test91255
2 244583 test91256
2 86205 test91257
2 630725 test91258
2 181138 test91259
2 476566 test91260
2 795733 test91261
2 162270 test91262
2 670543 test91263
2 455008 test91264
2 126957 test91265
2 75439 test91266
2 928052 test91267
2 13976 test91268
2 717754 test91269
2 247431 test91270
2 486916 test91271
2 853297 test91272
2 880615 test91273
2 778347 test91274
2 473055 test91275
2 442649 test91276
2 657130 test91277
2 386693 test91278
2 360932 test91279
2 87407 test91280
2 703922 test91281
2 342507 test91282
2 684208 test91283
2 31779 test91284
2 625404 test91285
2 129995 test91286
2 656901 test91287
2 22057 test91288
2 413125 test91289
2 318449 test91290
2 969287 test91291
2 29274 test91292
2 836570 test91293
2 962869 test91294
2 764127 test91295
2 913319 test91296
2 669707 test91297
2 716932 test91298
2 828930 test91299
1 
2 545786 test91300
2 332990 test91301
2 95369 test91302
2 65740 test91303
2 21355 test91304
2 203551 test91305
2 94711 test91306
2 833670 test91307
2 328219 test91308
2 199285 test91309
2 577526 test91310
2 368711 test91311
2 706609 test91312
2 473488 test91313
2 47207 test91314
2 660790 test91315
2 572015 test91316
2 871902 test91317
2 220182 test91318
2 76589 test91319
2 730608 test91320
2 338270 test91321
2 106747 test91322
2 80377 test91323
2 455616 test91324
2 299052 test91325
2 866029 test91326
2 476542 test91327
2 353304 test91328
2 971322 test91329
2 478756 test91330
2 904568 test91331
2 14260 test91332
2 199263 test91333
2 57641 test91334
2 621724 test91335
2 412947 test91336
2 123337 test91337
2 847260 test91338
2 577884 test91339
2 410571 test91340
2 203855 test91341
2 130017 test91342
2 267274 test91343
2 926342 test91344
2 263841 test91345
2 261609 test91346
2 876436 test91347
2 93148 test91348
2 471073 test91349
1 
2 94488 test91350
2 452653 test91351
2 593551 test91352
2 352138 test91353
2 909272 test91354
2 68813 test91355
2 608605 test91356
2 310670 test91357
2 910266 test91358
2 364878 test91359
2 155526 test91360
2 76863 test91361
2 674244 test91362
2 222711 test91363
2 838490 test91364
2 763427 test91365
2 262555 test91366
2 262742 test91367
2 135165 test91368
2 429034 test91369
2 775054 test91370
2 277126 test91371
2 180987 test91372
2 863291 test91373
2 353084 test91374
2 126545 test91375
2 857922 test91376
2 263722 test91377
2 28580 test91378
2 928430 test91379
2 200704 test91380
2 449670 test91381
2 653191 test91382
2 279659 test91383
2 122522 test91384
2 127440 test91385
2 961724 test91386
2 750758 test91387
2 289349 test91388
2 234758 test91389
2 277584 test91390
2 170357 test91391
2 117701 test91392
2 388508 test91393
2 297687 test91394
2 457253 test91395
2 436928 test91396
2 737420 test91397
2 486484 test91398
2 468832 test91399
1 
2 365310 test91400
2 220357 test91401
2 373184 test91402
2 449192 test91403
2 379712 test91404
2 528255 test91405
2 172987 test91406
2 202048 test91407
2 809914 test91408
2 769326 test91409
2 622092 test91410
2 173353 test91411
2 160621 test91412
2 413268 test91413
2 807126 test91414
2 556233 test91415
2 997157 test91416
2 412401 test91417
2 160730 test91418
2 433193 test91419
2 694156 test91420
2 496086 test91421
2 291491 test91422
2 751893 test91423
2 842410 test91424
2 493272 test91425
2 43474 test91426
2 66854 test91427
2 713722 test91428
2 524575 test91429
2 635270 test91430
2 720796 test91431
2 918314 test91432
2 775198 test91433
2 167463 test91434
2 244517 test91435
2 706094 test91436
2 261725 test91437
2 160528 test91438
2 787387 test91439
2 321409 test91440
2 138545 test91441
2 783575 test91442
2 224361 test91443
2 671865 test91444
2 853390 test91445
2 851450 test91446
2 521069 test91447
2 432133 test91448
2 373363 test91449
1 
2 33383 test91450
2 172729 test91451
2 244870 test91452
2 364355 test91453
2 617959 test91454
2 423764 test91455
2 142280 test91456
2 646516 test91457
2 969641 test91458
2 709854 test91459
2 360284 test91460
2 490208 test91461
2 187623 test91462
2 131888 test91463
2 623379 test91464
2 253689 test91465
2 392567 test91466
2 869601 test91467
2 11801 test91468
2 738266 test91469
2 919536 test91470
2 472550 test91471
2 730859 test91472
2 984504 test91473
2 22647 test91474
2 653777 test91475
2 554102 test91476
2 300663 test91477
2 476069 test91478
2 583034 test91479
2 707982 test91480
2 30361 test91481
2 817622 test91482
2 217339 test91483
2 995207 test91484
2 371985 test91485
2 116817 test91486
2 504596 test91487
2 433396 test91488
2 980150 test91489
2 162127 test91490
2 506479 test91491
2 557306 test91492
2 269267 test91493
2 368106 test91494
2 79103 test91495
2 186255 test91496
2 464283 test91497
2 266403 test91498
2 874945 test91499
1 
2 130261 test91500
2 99449 test91501
2 225616 test91502
2 805 test91503
2 87693 test91504
2 317510 test91505
2 273120 test91506
2 832134 test91507
2 674041 test91508
2 255124 test91509
2 56461 test91510
2 154515 test91511
2 287379 test91512
2 240103 test91513
2 558813 test91514
2 994194 test91515
2 871267 test91516
2 526275 test91517
2 896084 test91518
2 401275 test91519
2 244289 test91520
2 111905 test91521
2 978041 test91522
2 20992 test91523
2 688231 test91524
2 918267 test91525
2 347523 test91526
2 902956 test91527
2 638706 test91528
2 884614 test91529
2 118880 test91530
2 369449 test91531
2 123765 test91532
2 605376 test91533
2 591587 test91534
2 851548 test91535
2 985018 test91536
2 409951 test91537
2 933512 test91538
2 939819 test91539
2 525206 test91540
2 27945 test91541
2 679268 test91542
2 5918 test91543
2 578856 test91544
2 837346 test91545
2 480686 test91546
2 764067 test91547
2 4398 test91548
2 835743 test91549
1 
2 82147 test91550
2 322412 test91551
2 262211 test91552
2 315769 test91553
2 707867 test91554
2 672883 test91555
2 773305 test91556
2 751453 test91557
2 721958 test91558
2 25117 test91559
2 789967 test91560
2 358849 test91561
2 51490 test91562
2 360956 test91563
2 461135 test91564
2 824113 test91565
2 34141 test91566
2 101615 test91567
2 414983 test91568
2 322183 test91569
2 844577 test91570
2 696932 test91571
2 242593 test91572
2 425721 test91573
2 964640 test91574
2 810814 test91575
2 736929 test91576
2 643788 test91577
2 176253 test91578
2 272785 test91579
2 898235 test91580
2 696231 test91581
2 792885 test91582
2 912266 test91583
2 978639 test91584
2 577154 test91585
2 947496 test91586
2 769900 test91587
2 464130 test91588
2 923133 test91589
2 437448 test91590
2 683573 test91591
2 487418 test91592
2 435341 test91593
2 516701 test91594
2 23263 test91595
2 867766 test91596
2 166289 test91597
2 816242 test91598
2 849026 test91599
1 
2 414407 test91600
2 438787 test91601
2 749471 test91602
2 683991 test91603
2 336174 test91604
2 699018 test91605
2 623348 test91606
2 761303 test91607
2 240468 test91608
2 249835 test91609
2 752959 test91610
2 683713 test91611
2 139040 test91612
2 845920 test91613
2 277563 test91614
2 677755 test91615
2 741240 test91616
2 307329 test91617
2 807445 test91618
2 486480 test91619
2 856920 test91620
2 112479 test91621
2 575067 test91622
2 118360 test91623
2 108168 test91624
2 446192 test91625
2 558980 test91626
2 311285 test91627
2 589885 test91628
2 794084 test91629
2 776278 test91630
2 431545 test91631
2 765774 test91632
2 731222 test91633
2 978360 test91634
2 413541 test91635
2 630353 test91636
2 431582 test91637
2 294292 test91638
2 955789 test91639
2 376658 test91640
2 212931 test91641
2 699688 test91642
2 925527 test91643
2 38319 test91644
2 794574 test91645
2 677930 test91646
2 754146 test91647
2 52243 test91648
2 877177 test91649
1 
2 413654 test91650
2 529411 test91651
2 153677 test91652
2 52614 test91653
2 483541 test91654
2 760362 test91655
2 343500 test91656
2 743469 test91657
2 681291 test91658
2 829731 test91659
2 978361 test91660
2 457133 test91661
2 182013 test91662
2 854840 test91663
2 553905 test91664
2 96260 test91665
2 295518 test91666
2 476276 test91667
2 504030 test91668
2 210170 test91669
2 567733 test91670
2 726147 test91671
2 19569 test91672
2 832535 test91673
2 191660 test91674
2 837366 test91675
2 753342 test91676
2 952500 test91677
2 734070 test91678
2 12898 test91679
2 789619 test91680
2 842927 test91681
2 631006 test91682
2 683496 test91683
2 821942 test91684
2 260280 test91685
2 354025 test91686
2 1487 test91687
2 116123 test91688
2 644616 test91689
2 569448 test91690
2 886412 test91691
2 970367 test91692
2 284594 test91693
2 851164 test91694
2 302884 test91695
2 196228 test91696
2 773650 test91697
2 421829 test91698
2 503464 test91699
1 
2 500136 test91700
2 620577 test91701
2 354313 test91702
2 351775 test91703
2 896068 test91704
2 86955 test91705
2 764350 test91706
2 729282 test91707
2 241823 test91708
2 37527 test91709
2 784404 test91710
2 991841 test91711
2 511149 test91712
2 958501 test91713
